X,data,volume,price,open,high,low,close,diff,times,result,MinLow,MaxHigh,RSV,K,D,J,Prediction_Result,Prediction_Result_0or1
2900,110/10/18,275371578,24532927755.0,91.6,92.4,85.5,92.4,-1.5,124744,0,85.5,106.5,32.85714286,19.47498947,14.63933978,4.968040406,87.4718562874249,1
2901,110/10/19,137844207,12843404255.0,92.8,94.8,91.7,91.7,-0.7,69135,0,85.5,106.5,29.52380952,22.82459616,17.36775858,6.454083412,93.18582834331387,1
2902,110/10/20,108035981,10044695762.0,92.8,94.5,91.3,91.4,-0.3,50240,1,85.5,106.5,28.0952381,24.5814768,19.77233132,10.15404035,93.18283433133783,0
2903,110/10/21,90810440,8435939794.0,92.5,94.2,91.9,92.2,0.8,44679,0,85.5,104.0,36.21621622,28.45972327,22.66812864,11.08493936,93.13792415169706,0
2904,110/10/22,137313890,12421762864.0,92.9,93.3,89.0,89.2,-3,68314,1,85.5,98.7,28.03030303,28.31658319,24.55094682,17.01967408,92.59720558882276,0
2905,110/10/25,209729215,19573289904.0,88.3,96.8,88.2,95.3,6.1,97443,0,85.5,98.5,75.38461538,44.00592726,31.0359403,5.095966387,93.81616766467113,1
2906,110/10/26,146894709,14025259399.0,96.1,97.2,93.7,95.1,-0.2,66614,0,85.5,98.5,73.84615385,53.95266945,38.67485002,8.119211147,94.13433133732583,1
2907,110/10/27,107491348,10053291850.0,94.0,94.9,92.7,92.8,-2.3,49133,1,85.5,97.2,62.39316239,56.7661671,44.70528905,20.58353294,93.17724550898238,0
2908,110/10/28,121806889,11518630827.0,93.1,96.5,93.1,93.2,0.4,56743,1,85.5,97.2,65.81196581,59.78143334,49.73067048,29.62914475,94.19441117764518,1
2909,110/10/29,226595728,22187775370.0,94.8,101.5,94.6,99.5,6.3,102435,1,88.2,101.5,84.96240602,68.1750909,55.87881062,31.28625006,95.80538922155716,1
2910,110/11/01,145532049,14828124338.0,102.0,104.0,100.0,100.5,1,59909,1,88.2,104.0,77.84810127,71.39942769,61.05234964,40.35819355,100.27485029940125,1
2911,110/11/02,182290309,19043186097.0,102.5,107.5,101.0,105.0,4.5,79244,1,88.2,107.5,87.04663212,76.6151625,66.23995393,45.48953678,103.56467065868257,1
2912,110/11/03,306737554,34032329257.0,106.5,114.5,106.5,112.0,7,126059,0,88.2,114.5,90.49429658,81.24154053,71.24048279,51.23836733,107.28982035928138,1
2913,110/11/04,246842780,28049819170.0,116.0,117.0,109.0,109.5,-2.5,106775,1,88.2,117.0,73.95833333,78.81380479,73.76492346,63.66716079,111.63752495009979,1
2914,110/11/05,190946566,21249597026.0,110.0,114.0,108.0,114.0,4.5,73463,1,92.7,117.0,87.65432099,81.76064353,76.43016348,65.76920339,110.03652694610776,0
2915,110/11/08,353687168,42013271948.0,118.5,124.0,114.5,124.0,10,145829,0,92.7,124.0,100.0,87.84042902,80.23358533,65.01989795,120.32355289421157,1
2916,110/11/09,243325104,29869315303.0,122.0,126.5,120.0,122.0,-2,113689,0,93.1,126.5,86.52694611,87.40260138,82.62325734,73.06456927,126.46806387225548,1
2917,110/11/10,181655102,22192225770.0,121.0,124.5,119.5,120.0,-2,73111,0,94.6,126.5,79.62382445,84.80967574,83.35206348,80.43683895,122.86826347305389,0
2918,110/11/11,279511663,32464668962.0,120.5,122.5,108.0,109.5,-10.5,120922,1,100.0,126.5,35.8490566,68.48946936,78.39786544,98.21465759,113.67544910179642,0
2919,110/11/12,163243075,18279357504.0,112.5,115.0,108.5,111.5,2,66833,1,101.0,126.5,41.17647059,59.38513644,72.0602891,97.41059444,109.92215568862274,0
2920,110/11/15,105036427,11881816446.0,114.5,115.5,110.5,112.0,0.5,41237,1,106.5,126.5,27.5,48.75675762,64.29244528,95.36382058,113.25988023952095,1
2921,110/11/16,164692522,19045808602.0,112.0,119.5,111.0,119.5,7.5,66616,0,108.0,126.5,62.16216216,53.2252258,60.60337212,75.35966475,114.8558882235529,1
2922,110/11/17,154076317,18158560932.0,120.0,120.5,116.0,117.0,-2.5,63106,1,108.0,126.5,48.64864865,51.69970009,57.63548144,69.50704415,116.20698602794411,1
2923,110/11/18,124842281,14926194704.0,117.5,121.5,116.5,119.0,2,52418,0,108.0,126.5,59.45945946,54.28628654,56.51908314,60.98467634,116.33373253493014,1
2924,110/11/19,129973192,15443308845.0,120.0,122.0,116.0,117.0,-2,51770,1,108.0,126.5,48.64864865,52.40707391,55.1484134,60.63109237,115.92455089820359,0
2925,110/11/22,126400259,15148078820.0,118.5,122.0,117.5,119.5,2.5,48405,0,108.0,124.5,69.6969697,58.17037251,56.1557331,52.12645429,115.65289421157681,0
2926,110/11/23,105362176,12705253629.0,120.0,122.0,119.0,119.5,0,40816,1,108.0,122.5,79.31034483,65.21702995,59.17616538,47.09443626,117.43393213572851,1
2927,110/11/24,69700559,8352858472.0,120.0,121.0,118.0,120.0,0.5,28299,1,108.5,122.0,85.18518519,71.87308169,63.40847082,46.47924907,116.08842315369257,0
2928,110/11/25,182303196,22612612769.0,121.0,126.0,120.5,124.5,4.5,77522,0,110.5,126.0,90.32258065,78.02291468,68.27995211,48.79402696,126.15189620758483,1
2929,110/11/26,208642123,25331575659.0,124.5,126.0,118.0,118.5,-6,85034,1,111.0,126.0,50.0,68.68194312,68.41394911,67.87796109,124.10479041916167,0
2930,110/11/29,165189294,20032149978.0,120.0,123.0,119.0,120.0,1.5,64804,1,116.0,126.0,40.0,59.12129541,65.31639788,77.70660281,119.1814371257485,0
2931,110/11/30,121192911,15011172357.0,123.5,125.0,122.5,124.5,4.5,43864,0,116.0,126.0,85.0,67.74753027,66.12677534,62.88526548,124.89620758483034,1
2932,110/12/01,97598322,12161840577.0,125.0,126.0,123.0,124.5,0,39188,1,116.0,126.0,85.0,73.49835352,68.58396807,58.75519717,126.53193612774452,1
2933,110/12/02,335974903,43940289942.0,125.0,135.5,124.5,133.0,8.5,142787,1,117.5,135.5,86.11111111,77.70260605,71.62351406,59.46533009,134.6686626746507,1
2934,110/12/03,227218466,30620109709.0,135.5,137.0,132.0,133.5,0.5,96408,1,118.0,137.0,81.57894737,78.99471982,74.08058265,64.2523083,134.5938123752495,0
2935,110/12/06,242316052,33810215068.0,136.5,142.0,136.0,141.0,7.5,104315,1,118.0,142.0,95.83333333,84.60759099,77.58958543,63.5535743,139.62175648702595,1
2936,110/12/07,273364704,39206743315.0,142.0,146.5,140.0,144.0,3,115797,0,118.0,146.5,91.22807018,86.81441739,80.66452942,68.36475347,143.0558882235529,1
2937,110/12/08,236128166,34483394202.0,147.0,149.0,142.5,143.5,-0.5,104073,1,118.0,149.0,82.25806452,85.2956331,82.20823064,76.03342573,141.7684630738523,0
2938,110/12/09,130527727,18843254052.0,145.5,146.5,142.0,146.0,2.5,55752,0,119.0,149.0,90.0,86.8637554,83.76007223,77.55270589,143.1377245508982,1
2939,110/12/10,197099810,27893914753.0,143.5,144.0,139.0,140.0,-6,86627,0,122.5,149.0,66.03773585,79.92174888,82.48063111,87.59839557,140.7325349301397,0
2940,110/12/13,94332351,13344316999.0,141.5,143.0,140.0,140.0,0,35915,0,123.0,149.0,65.38461538,75.07603772,80.01243331,89.88522451,140.1806387225549,0
2941,110/12/14,195336492,26561744964.0,140.5,142.0,133.0,133.0,-7,81854,1,124.5,149.0,34.69387755,61.61531766,73.88006143,98.40954897,135.50199600798402,0
2942,110/12/15,118946141,16180154627.0,134.0,138.5,133.5,138.0,5,46970,1,132.0,149.0,35.29411765,52.84158432,66.86723573,94.91853854,133.56986027944112,0
2943,110/12/16,114528089,16074336060.0,141.0,142.0,138.5,141.0,3,45745,0,133.0,149.0,50.0,51.89438955,61.876287,81.84008191,137.06586826347305,1
2944,110/12/17,109031293,15480523685.0,140.5,144.0,140.0,140.5,-0.5,46224,0,133.0,149.0,46.875,50.2212597,57.9912779,73.5313143,140.28343313373253,1
2945,110/12/20,90051632,12553648892.0,141.0,142.5,136.5,139.0,-1.5,36204,1,133.0,149.0,37.5,45.9808398,53.98779853,70.001716,138.81437125748502,0
